date,dam,storage_bcm,hei,forced_release_bcm,peak_release_cusecs,release_day1_cusecs,inflow_day1_cusecs,rain_day1_mm,day_of_exhaustion,storage_basis,reanchor_gap_bcm
2015-07-16,Bhakra,3.586,-0.14322057113144537,0.0,0.0,0.0,68820.42849938915,17.683831465416294,,cwc,-0.0409851735299025
2015-07-17,Bhakra,3.706,-0.1271264668633554,0.0,0.0,0.0,55852.21806738299,3.141015031435685,,cwc,-0.037245874902565035
2015-07-18,Bhakra,3.791,-0.11146591729906237,0.0,0.0,0.0,56727.95882920955,8.125765953552479,,cwc,-0.03397358141504192
2015-07-19,Bhakra,3.861,-0.10001421802555448,0.0,0.0,0.0,59259.89360313944,7.717151879989019,,cwc,-0.01683101548291699
2015-07-20,Bhakra,3.923,-0.09341865033290962,0.0,0.0,0.0,51584.35173849441,3.8872799983203015,,cwc,-0.0026364457820955423
2015-07-21,Bhakra,3.99,-0.07424858175508078,0.0,0.0,0.0,49441.64296557163,4.235093634770027,,cwc,-0.026415238806971608
2015-07-22,Bhakra,4.054,-0.05774840002056356,0.0,0.0,0.0,49979.88752885384,6.501811505103005,,cwc,-0.028657537692037494
2015-07-23,Bhakra,4.090659318294014,-0.05171428215970691,0.0,0.0,0.0,49227.66230444373,5.079371163968768,,model,
2015-07-24,Bhakra,4.179,-0.034990403724176784,0.0,0.0,0.0,46077.23082114061,3.3007937651028647,,cwc,-0.05352173925076009
2015-07-25,Bhakra,4.237,-0.02642268026738526,0.0,0.0,0.0,59539.01588861586,14.847877447922931,,cwc,-0.030888826169749528
2015-07-26,Bhakra,4.287,-0.027679698652099245,0.0,0.0,0.0,53700.59408848843,3.6288600271852007,,cwc,0.010046447975769368
2015-07-27,Bhakra,4.355,-0.012433324919950585,0.0,0.0,0.0,46119.80872034374,2.2457927312635846,,cwc,-0.022237692025021794
2015-07-28,Bhakra,4.398,-0.002581562414669215,0.0,0.0,0.0,43950.118613263294,1.6898002075017706,,cwc,-0.01578465612277835
2015-07-29,Bhakra,4.438,0.005543465773408661,0.0,0.0,0.0,38165.16094021471,0.066500985830205,,cwc,-0.018092966880180583
