date,dam,level_value,level_unit,storage_value,storage_unit,pct_capacity,source_url
2019-07-16,Ranjit Sagar,511.46,m,1.192,BCM,50.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-17,Ranjit Sagar,511.68,m,1.192,BCM,50.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-18,Ranjit Sagar,511.78,m,1.233,BCM,52.6,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-19,Ranjit Sagar,512.01,m,1.233,BCM,52.6,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-20,Ranjit Sagar,512.1,m,1.233,BCM,52.6,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-21,Ranjit Sagar,512.16,m,1.233,BCM,52.6,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-22,Ranjit Sagar,512.17,m,1.233,BCM,52.6,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-23,Ranjit Sagar,512.43,m,1.263,BCM,53.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-24,Ranjit Sagar,512.31,m,1.263,BCM,53.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-25,Ranjit Sagar,512.63,m,1.263,BCM,53.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-26,Ranjit Sagar,512.95,m,1.294,BCM,55.2,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-27,Ranjit Sagar,513.1,m,1.294,BCM,55.2,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-28,Ranjit Sagar,513.41,m,1.318,BCM,56.23,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-29,Ranjit Sagar,514.12,m,1.36,BCM,58.02,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-30,Ranjit Sagar,514.12,m,1.36,BCM,58.02,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-07-31,Ranjit Sagar,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-01,Ranjit Sagar,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-02,Ranjit Sagar,515.84,m,1.477,BCM,63.01,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-03,Ranjit Sagar,516.07,m,1.477,BCM,63.01,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-04,Ranjit Sagar,516.22,m,1.477,BCM,63.01,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-05,Ranjit Sagar,516.3,m,1.477,BCM,63.01,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-06,Ranjit Sagar,516.6,m,1.507,BCM,64.29,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-07,Ranjit Sagar,516.62,m,1.507,BCM,64.29,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-08,Ranjit Sagar,516.84,m,1.538,BCM,65.61,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-09,Ranjit Sagar,517.09,m,1.538,BCM,65.61,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-10,Ranjit Sagar,517.27,m,1.568,BCM,66.89,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-11,Ranjit Sagar,517.36,m,1.568,BCM,66.89,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-12,Ranjit Sagar,517.77,m,1.599,BCM,68.22,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-13,Ranjit Sagar,517.9,m,1.599,BCM,68.22,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-14,Ranjit Sagar,518.18,m,1.599,BCM,68.22,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-15,Ranjit Sagar,518.83,m,1.66,BCM,70.82,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-16,Ranjit Sagar,518.98,m,1.66,BCM,70.82,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-17,Ranjit Sagar,519.18,m,1.69,BCM,72.1,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-18,Ranjit Sagar,521.11,m,1.841,BCM,78.54,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-19,Ranjit Sagar,522.92,m,1.959,BCM,83.58,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-20,Ranjit Sagar,523.78,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-21,Ranjit Sagar,524.14,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-22,Ranjit Sagar,524.36,m,2.078,BCM,88.65,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-23,Ranjit Sagar,524.37,m,2.078,BCM,88.65,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-24,Ranjit Sagar,524.28,m,2.078,BCM,88.65,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-25,Ranjit Sagar,524.2,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-26,Ranjit Sagar,524.53,m,2.078,BCM,88.65,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-27,Ranjit Sagar,524.67,m,2.078,BCM,88.65,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-28,Ranjit Sagar,524.44,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-29,Ranjit Sagar,524.2,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-30,Ranjit Sagar,523.98,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-08-31,Ranjit Sagar,523.71,m,1.999,BCM,85.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-01,Ranjit Sagar,523.87,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-02,Ranjit Sagar,524.12,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-03,Ranjit Sagar,524.22,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-04,Ranjit Sagar,524.25,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-05,Ranjit Sagar,524.22,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-06,Ranjit Sagar,524.28,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-07,Ranjit Sagar,524.36,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-08,Ranjit Sagar,524.38,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-09,Ranjit Sagar,524.34,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-10,Ranjit Sagar,524.19,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-11,Ranjit Sagar,524.02,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-12,Ranjit Sagar,524.04,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-13,Ranjit Sagar,524.06,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-14,Ranjit Sagar,524.07,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-15,Ranjit Sagar,524.06,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-16,Ranjit Sagar,524.01,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-17,Ranjit Sagar,523.94,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-18,Ranjit Sagar,523.87,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-19,Ranjit Sagar,523.75,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-20,Ranjit Sagar,523.73,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-21,Ranjit Sagar,523.67,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-22,Ranjit Sagar,523.64,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-23,Ranjit Sagar,523.56,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-24,Ranjit Sagar,523.52,m,2.039,BCM,86.99,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-25,Ranjit Sagar,523.46,m,1.999,BCM,85.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-26,Ranjit Sagar,523.4,m,1.999,BCM,85.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-27,Ranjit Sagar,523.36,m,1.999,BCM,85.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-28,Ranjit Sagar,523.3,m,1.999,BCM,85.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-29,Ranjit Sagar,523.34,m,1.999,BCM,85.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2019-09-30,Ranjit Sagar,523.45,m,1.999,BCM,85.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-01,Ranjit Sagar,513.6,m,1.318,BCM,56.23,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-02,Ranjit Sagar,513.83,m,1.318,BCM,56.23,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-03,Ranjit Sagar,514.02,m,1.36,BCM,58.02,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-04,Ranjit Sagar,514.15,m,1.36,BCM,58.02,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-05,Ranjit Sagar,514.32,m,1.36,BCM,58.02,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-06,Ranjit Sagar,514.42,m,1.36,BCM,58.02,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-07,Ranjit Sagar,514.58,m,1.386,BCM,59.13,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-08,Ranjit Sagar,514.69,m,1.386,BCM,59.13,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-09,Ranjit Sagar,514.58,m,1.386,BCM,59.13,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-10,Ranjit Sagar,514.43,m,1.386,BCM,59.13,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-11,Ranjit Sagar,514.44,m,1.386,BCM,59.13,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-12,Ranjit Sagar,514.29,m,1.386,BCM,59.13,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-13,Ranjit Sagar,514.17,m,1.36,BCM,58.02,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-14,Ranjit Sagar,514.05,m,1.36,BCM,58.02,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-15,Ranjit Sagar,513.9,m,1.36,BCM,58.02,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-16,Ranjit Sagar,513.61,m,1.318,BCM,56.23,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-17,Ranjit Sagar,513.48,m,1.318,BCM,56.23,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-18,Ranjit Sagar,513.33,m,1.318,BCM,56.23,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-19,Ranjit Sagar,513.1,m,1.318,BCM,56.23,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-20,Ranjit Sagar,513.04,m,1.294,BCM,55.2,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-21,Ranjit Sagar,512.88,m,1.294,BCM,55.2,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-22,Ranjit Sagar,512.7,m,1.294,BCM,55.2,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-23,Ranjit Sagar,512.51,m,1.294,BCM,55.2,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-24,Ranjit Sagar,512.48,m,1.294,BCM,55.2,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-25,Ranjit Sagar,512.34,m,1.263,BCM,53.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-26,Ranjit Sagar,512.54,m,1.263,BCM,53.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-27,Ranjit Sagar,512.45,m,1.263,BCM,53.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-28,Ranjit Sagar,512.18,m,1.233,BCM,52.6,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-29,Ranjit Sagar,512.3,m,1.263,BCM,53.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-06-30,Ranjit Sagar,512.31,m,1.263,BCM,53.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-01,Ranjit Sagar,512.01,m,1.263,BCM,53.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-02,Ranjit Sagar,511.77,m,1.263,BCM,53.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-03,Ranjit Sagar,511.47,m,1.192,BCM,50.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-04,Ranjit Sagar,511.64,m,1.192,BCM,50.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-05,Ranjit Sagar,511.74,m,1.192,BCM,50.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-06,Ranjit Sagar,511.62,m,1.192,BCM,50.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-07,Ranjit Sagar,511.38,m,1.72,BCM,73.38,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-08,Ranjit Sagar,511.5,m,1.192,BCM,50.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-09,Ranjit Sagar,511.35,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-10,Ranjit Sagar,511.69,m,1.192,BCM,50.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-11,Ranjit Sagar,511.61,m,1.192,BCM,50.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-12,Ranjit Sagar,511.44,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-13,Ranjit Sagar,511.53,m,1.192,BCM,50.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-14,Ranjit Sagar,511.4,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-15,Ranjit Sagar,511.2,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-16,Ranjit Sagar,511.02,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-17,Ranjit Sagar,510.72,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-18,Ranjit Sagar,510.46,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-19,Ranjit Sagar,510.47,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-20,Ranjit Sagar,510.45,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-21,Ranjit Sagar,510.23,m,1.111,BCM,47.4,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-22,Ranjit Sagar,510.46,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-23,Ranjit Sagar,510.59,m,1.172,BCM,50.0,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-24,Ranjit Sagar,510.28,m,1.111,BCM,47.4,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-25,Ranjit Sagar,509.93,m,1.111,BCM,47.4,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-26,Ranjit Sagar,509.76,m,1.111,BCM,47.4,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-27,Ranjit Sagar,509.61,m,1.086,BCM,46.33,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-07-28,Ranjit Sagar,509.46,m,1.086,BCM,46.33,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
